,date,claim,truth_rating,url,source,fact,explanation,keyword
239,2021-06-25T00:00:00Z,Says Republican leaders “are working hard to cover up election corruption in Wisconsin.”,Pants on Fire,https://www.politifact.com/factchecks/2021/jul/05/donald-trump/trump-misses-mark-claim-wisconsin-republicans-refu/,PolitiFact,,,vote
240,2021-06-27T00:00:00Z,“Facts have now come out to show conclusively” that the 2020 presidential election wasn’t legitimate.,Pants on Fire,https://www.politifact.com/factchecks/2021/jun/29/donald-trump/attack-bill-barr-trump-repeats-falsehood-about-202/,PolitiFact,,,vote
241,2021-06-22T00:00:00Z,Georgia didn’t update its voter rolls prior to the 2020 presidential election; “this means we (you!) won the presidential election in Georgia.”,Pants on Fire,https://www.politifact.com/factchecks/2021/jun/23/donald-trump/trumps-pants-fire-distortion-about-georgias-voter-/,PolitiFact,,,vote
242,2021-07-13T00:00:00Z,"""Some state legislators ... want the ability to reject the final count and ignore the will of the people if their preferred candidate loses.""",Powers are largely speculative,https://www.politifact.com/article/2021/jul/14/are-state-legislators-really-seeking-power-overrul/,PolitiFact,,,vote
243,2021-06-14T00:00:00Z,The 2020 election results in Pennsylvania “show a statistically impossible pattern” and votes were manufactured for Joe Biden.,False,https://www.politifact.com/factchecks/2021/jun/18/blog-posting/no-evidence-2020-vote-results-pa-where-trump-lost-/,PolitiFact,,,vote
244,2021-06-05T00:00:00Z,“Republican state senators” who started an audit of 2020 election results in Maricopa County are “exposing this fraud.”,False,https://www.politifact.com/factchecks/2021/jun/09/donald-trump/trump-falsely-implies-arizona-audit-has-exposed-fr/,PolitiFact,,,vote
245,2021-05-25T00:00:00Z,“Boom! Georgia 1st to decertify election.”,Pants on Fire,https://www.politifact.com/factchecks/2021/may/27/facebook-posts/claim-georgia-decertified-election-pants-fire-fals/,PolitiFact,,,vote
246,2021-05-09T00:00:00Z,“U.S. Census Bureau confirms huge conflict in total number of voters in 2020 election.”,False,https://www.politifact.com/factchecks/2021/may/12/facebook-posts/no-census-bureau-didnt-confirm-problem-2020-electi/,PolitiFact,,,vote
247,2021-05-05T00:00:00Z,"An ongoing audit of the 2020 presidential election in Arizona “showed Trump ahead by 250,000” votes, and “nearly 950,000 ballots are declared illegal, nearly all for Biden.”",Pants on Fire,https://www.politifact.com/factchecks/2021/may/07/facebook-posts/no-truth-claim-arizona-audit-found-trump-250000-vo/,PolitiFact,,,vote
248,2021-04-29T00:00:00Z,"An audit of the 2020 election in Maricopa County, Ariz., “is confirming the rumors that real ballots have a special watermark.”",False,https://www.politifact.com/factchecks/2021/may/04/facebook-posts/no-proof-pro-trump-conspiracy-theory-secret-waterm/,PolitiFact,,,vote
249,2021-04-21T00:00:00Z,"Group “identifies 12,547 illegal votes” in Georgia's 2020 election results, “exceeds margin of victory in the state.”",False,https://www.politifact.com/factchecks/2021/apr/28/blog-posting/no-proof-another-pro-trump-claim-thousands-illegal/,PolitiFact,,,vote
250,2021-03-21T00:00:00Z,"Under H.R. 1, the Federal Election Commission “for the first time ever, instead of being an equal number of Republicans and Democrats (would be) three of one side and two of the other.""",Mostly False,https://www.politifact.com/factchecks/2021/mar/22/roy-blunt/roy-blunt-miscasts-how-hr-1-would-reshape-federal-/,PolitiFact,,,vote
251,2021-03-06T00:00:00Z,“Ballots in Arizona’s Maricopa County” from the 2020 presidential election “found shredded and in dumpster days before Senate audit to begin.”,False,https://www.politifact.com/factchecks/2021/mar/09/gateway-pundit/no-evidence-dumpster-dive-found-2020-cast-ballots-/,PolitiFact,,,vote
252,2021-02-27T00:00:00Z,"“America has 133 million registered voters,” but “159 million votes” were cast in the 2020 presidential election.",False,https://www.politifact.com/factchecks/2021/mar/01/facebook-posts/no-there-werent-more-votes-registered-voters-2020-/,PolitiFact,,,vote
253,2021-02-03T00:00:00Z,November election data shows a “stunning anomaly in the rejection rate of absentee ballots.”,False,https://www.politifact.com/factchecks/2021/feb/12/dan-odonnell/no-absentee-rejection-rate-november-was-not-stunni/,PolitiFact,,,vote
254,2021-02-07T00:00:00Z,“Not one court has looked at the evidence and said that Biden legally won” the presidential election.,Pants on Fire,https://www.politifact.com/factchecks/2021/feb/10/facebook-posts/courts-have-affirmed-bidens-victory/,PolitiFact,,,vote
255,2021-02-07T00:00:00Z,"""Trump Won Two-Thirds of Election Lawsuits Where Merits Considered""",False,https://www.politifact.com/factchecks/2021/feb/09/blog-posting/trump-did-not-win-two-thirds-election-lawsuits-whe/,PolitiFact,,,vote
256,2021-02-05T00:00:00Z,"""These (voting) machines were used to steal our elections by other countries, including China.""",False.,https://www.politifact.com/article/2021/feb/05/mypillow-ceo-lindells-film-not-intended-be-taken-f/,PolitiFact,,,vote
257,2021-02-05T00:00:00Z,"""On election night, 11:15 at night, the algorithms of these (voting) machines broke … Donald Trump got so many more millions of votes that they didn’t expect, that they’re going to have to go recalibrate, right? So that’s why all these states shut down. All of a sudden they all shut down. And we’re all going, ‘What? That’s weird, this has never happened in any other election.’""",False,https://www.politifact.com/article/2021/feb/05/mypillow-ceo-lindells-film-not-intended-be-taken-f/,PolitiFact,,,vote
259,2021-01-18T00:00:00Z,"""China was behind the interference and the effort to overthrow our government and the election, election fraud.""",False,https://www.politifact.com/factchecks/2021/jan/19/l-lin-wood/china-did-not-orchestrate-voter-fraud-2020-electio/,PolitiFact,,,vote
260,2021-01-08T00:00:00Z,"“There were several states where outside actors dramatically changed the rules of the road, so to speak, two weeks out, one week out, on how elections would be run.”",Mostly False,https://www.politifact.com/factchecks/2021/jan/14/chris-jacobs/jacobs-overstates-election-issues/,PolitiFact,,,vote
261,2021-01-14T00:00:00Z,"80 million Americans, half the electorate, have doubts about the election.","Close, unclear meaning",https://www.politifact.com/article/2021/jan/13/fact-checking-house-impeachment-debate-about-trump/,PolitiFact,,,vote
262,2021-01-11T00:00:00Z,"Says Joe Biden is on video ""admitting to"" election fraud in a ""confession.""",False,https://www.politifact.com/factchecks/2021/jan/12/greg-kelly/newsmax-host-recycles-out-context-clip-call-joe-bi/,PolitiFact,,,vote
263,2021-01-06T00:00:00Z,"""This election actually was not unusually close.""",This is correct.,https://www.politifact.com/article/2021/jan/06/day-crisis-us-capitol-fact-checked/,PolitiFact,,,vote
264,2021-01-06T00:00:00Z,"“Last year, Pennsylvania elected officials passed a whole new law that allows universal mail-in balloting, and did it irregardless of what the Pennsylvania Constitution said.”",Mostly False,https://www.politifact.com/factchecks/2021/jan/08/josh-hawley/fact-checking-hawleys-claim-about-pennsylvania-mai/,PolitiFact,,,vote
265,2021-01-05T00:00:00Z,"Voting machines didn’t work in heavily GOP areas for the Georgia runoff elections, leaving some voters unable to cast ballots.",Mostly False,https://www.politifact.com/factchecks/2021/jan/07/facebook-posts/no-sign-widespread-voting-machine-problems-gop-are/,PolitiFact,,,vote
266,2021-01-20T00:00:00Z,"Says Joe Biden and Democrats ""have not legitimately won"" the presidency.",Pants on Fire,https://www.politifact.com/factchecks/2021/jan/21/rush-limbaugh/inauguration-day-rush-limbaugh-falsely-claims-joe-/,PolitiFact,,,vote
267,2021-01-07T00:00:00Z,"In more than 60 cases, judges “looked at the allegations that Trump was making and determined they were without any merit.”",True,https://www.politifact.com/factchecks/2021/jan/08/joe-biden/joe-biden-right-more-60-trumps-election-lawsuits-l/,PolitiFact,,,vote
268,2021-01-07T00:00:00Z,"""We won. We won in a landslide. This was a landslide.”",Pants on Fire,https://www.politifact.com/factchecks/2021/jan/07/donald-trump/trump-clings-fantasy-landslide-victory-egging-supp/,PolitiFact,,,vote
269,2022-10-05T00:00:00Z,"The arrest of election software CEO Eugene Yu proves ""another election integrity ‘conspiracy theory’ confirmed.""",Not Related to Votes,https://www.factcheck.org/2022/10/social-media-claims-misrepresent-election-software-ceos-arrest/,FactCheck.org,,,vote
270,2022-08-30T00:00:00Z,"President Joe Biden ""has just officially filed for Reelection with the Federal Election Committee.""",Not As of Now,https://www.factcheck.org/2022/09/biden-hasnt-officially-filed-for-reelection-contrary-to-social-media-claims/,FactCheck.org,,,vote
271,2022-06-13T00:00:00Z,"From a statement alleging ""cheating"" in the 2020 election: ""Jocelyn Benson, the Michigan Secretary of State ... insisted that the Antrim County Clerk simply made a mistake, and this was not a cause to look closer at every county in Michigan.""",Hand Recount Verified Results,https://www.factcheck.org/2022/06/trump-ignored-aides-repeated-false-fraud-claims/,FactCheck.org,,,vote
272,2022-04-04T00:00:00Z,"Claims that ""widespread illegal ballot harvesting"" elected Georgia's two Democratic U.S. senators.",No Evidence,https://www.factcheck.org/2022/04/tv-ad-attacking-brian-kemp-makes-unsubstantiated-georgia-election-claim/,FactCheck.org,,,vote
273,2022-04-07T00:00:00Z,Uses a skewed bar graph to show Georgia Gov. Brian Kemp's polling advantage over Republican rival David Perdue in a hypothetical general election matchup with Democratic candidate Stacey Abrams.,Misleading,https://www.factcheck.org/2022/04/distorted-graphic-in-georgia-governor-race/,FactCheck.org,,,vote
274,2021-11-03T00:00:00Z,"On Democrat Terry McAuliffe's loss in the Virginia governor's race: ""no governor in Virginia has ever won when ... he or she is the same party as the sitting president.""",False,https://www.factcheck.org/2021/11/biden-botches-virginia-election-history/,FactCheck.org,,,vote
275,2021-08-04T00:00:00Z,"""No elected official is doing more to enable the transmission of COVID in America than Joe Biden with his open borders policies.”",Migrants Not Driving Surge,https://www.factcheck.org/2021/10/scicheck-migrants-not-responsible-for-latest-covid-19-surge/,FactCheck.org,,,vote
276,2021-03-04T00:00:00Z,"91% of the $1.9 trillion America Rescue Plan ""is a partisan wish list, paying off the Democratic special interests that got them elected.”",Spins the Facts,https://www.factcheck.org/2021/03/factchecking-cruzs-partisan-spin-on-covid-19-bill/,FactCheck.org,,,vote
277,2021-03-01T00:00:00Z,“Radical Democrat policies” have sparked a 30% jump in gas prices “since the election.”,False,https://www.factcheck.org/2021/03/factchecking-trumps-cpac-speech-2/,FactCheck.org,,,vote
278,2021-02-06T00:00:00Z,"There is ""absolute proof of the biggest cyberattack in history"" and that the 2020 presidential election was ""stolen.""",False,https://www.factcheck.org/2021/02/mypillow-ceos-video-rehashes-debunked-election-fraud-claims/,FactCheck.org,,,vote
279,2022-01-31T11:01:00Z,"In January 2022, former President Donald Trump lamented, in a statement, that former Vice President Mike Pence did not ""overturn the election"" of 2020.",Correct Attribution,https://www.snopes.com/fact-check/trump-pence-overturn-election/,Snopes,,,vote
280,2021-07-20T13:24:04Z,"Super Bowl-winning quarterback Tom Brady joked about election denial during a White House ceremony, saying: ""I think about 40 percent of people still don’t think we won .. You understand that, Mr. President?""",Correct Attribution,https://www.snopes.com/fact-check/tom-brady-election-white-house/,Snopes,,,vote
281,2021-07-15T17:22:50Z,Tucker Carlson revealed credible evidence of widespread voter fraud in Georgia.,False,https://www.snopes.com/fact-check/tucker-carlson-georgia-voter-fraud/,Snopes,,,vote
282,2021-05-17T15:52:06Z,"Officials in Maricopa County, Arizona, ""deleted"" a comprehensive elections database in advance of a state senate audit in 2021.",False,https://www.snopes.com/fact-check/maricopa-county-elections-database/,Snopes,,,vote
283,2021-05-09T13:05:07Z,"A photograph that circulated online in May 2021 claimed to show the underside of a Snapple lid with a “Real Facts” factoid that allegedly read, “Trump lost and the election was not stolen.”",False,https://www.snopes.com/fact-check/does-a-snapple-lid-say-trump-lost/,Snopes,,,vote
284,2021-05-02T11:54:23Z,A video of former president Donald Trump shows him complaining about 2020 election results from Mar-a-Lago in April 2021.,True,https://www.snopes.com/fact-check/trump-rant-mar-a-lago/,Snopes,,,vote
285,2021-03-29T11:03:55Z,The U.S. Speaker of the House has the right to seat or not seat newly elected members of the House.,Mixture,https://www.snopes.com/fact-check/pelosi-miller-meeks/,Snopes,,,vote
286,2021-02-08T15:02:06Z,"In January 2021, Juli Briskman, a Democrat from Virginia who once flipped off President Donald Trump's motorcade, was elected to office in a jurisdiction where one of his golf clubs is located.",True,https://www.snopes.com/fact-check/juli-briskman-elected-flip-trump/,Snopes,,,vote
287,2021-02-08T11:09:09Z,"OANN published a lengthy disclaimer before the start of My Pillow CEO Mike Lindell's election fraud conspiracy theory video ""Absolute Proof,"" stating that the claims expressed within should be taken as opinions, not facts.",True,https://www.snopes.com/fact-check/mike-lindells-absolute-proof/,Snopes,,,vote
288,2022-10-23T00:00:00Z,Student loan forgiveness is “passed. I got it passed by a vote or two. And it’s in effect.”,False,https://www.politifact.com/factchecks/2022/oct/25/joe-biden/joe-bidens-false-claims-about-student-loan-forgive/,PolitiFact,,,vote
289,2022-10-11T00:00:00Z,"Mark Kelly ""voted to allow prison inmates to receive stimulus checks five separate times.""",Mostly False,https://www.politifact.com/factchecks/2022/oct/20/saving-arizona-pac/mark-kelly-voted-trump-and-biden-laws-let-prison-i/,PolitiFact,,,vote
290,2022-10-02T00:00:00Z,"In Texas, a person can register a dead relative to vote and then cast a mail ballot in their name.",Mostly False,https://www.politifact.com/factchecks/2022/oct/17/facebook-posts/facebook-post-stirs-concern-about-dead-people-voti/,PolitiFact,,,vote
291,2022-09-15T00:00:00Z,"Val Demings ""voted to allow transgender youth sports and teaching radical gender identity without parental consent.""",Half True,https://www.politifact.com/factchecks/2022/oct/05/marco-rubio/fact-checking-rubios-claim-demings-stance-transgen/,PolitiFact,,,vote
292,2022-09-23T00:00:00Z,Tim Ryan said “I do love” Nancy Pelosi and votes with Joe Biden and Pelosi 100%.,Half True,https://www.politifact.com/factchecks/2022/oct/04/jd-vance/whats-love-got-do-it-ad-shows-ryans-support-pelosi/,PolitiFact,,,vote
293,2022-09-02T00:00:00Z,"""Ron Johnson has voted against funding for law enforcement and recently opposed a plan to recruit and train new officers """,False,https://www.politifact.com/factchecks/2022/sep/30/mandela-barnes/barnes-team-misfires-claim-johnson-voted-against-l/,PolitiFact,,,vote
294,2022-09-28T00:00:00Z,Sen. Marco Rubio and U.S. Rep. Ron DeSantis “voted against aid for Hurricane Sandy.”,Mostly True,https://www.politifact.com/factchecks/2022/sep/30/yuh-line-niou/did-rubio-and-desantis-vote-against-hurricane-sand/,PolitiFact,,,vote
295,2022-09-20T00:00:00Z,Michigan’s Proposal 2 “will permanently put in the Constitution that you never have to show an ID to vote ever again.”,Mostly False,https://www.politifact.com/factchecks/2022/sep/29/ted-nugent/michigans-proposal-2-doesnt-end-states-voter-id-re/,PolitiFact,,,vote
296,2022-09-16T00:00:00Z,"Sen. Raphael Warnock ""voted with Biden to slash Medicare spending.”",False,https://www.politifact.com/factchecks/2022/sep/29/national-republican-senatorial-committee/democratic-bill-didnt-slash-medicare-spending-it-w/,PolitiFact,,,vote
297,2022-09-21T00:00:00Z,“Breaking: Judiciary Democrats just voted to support non-citizens voting in our elections.”,False,https://www.politifact.com/factchecks/2022/sep/27/instagram-posts/instagram-post-wrongly-says-house-democrats-voted-/,PolitiFact,,,vote
298,2022-09-05T00:00:00Z,Says President Joe Biden “recently said that 48.8% of Wisconsin voters are threats to democracy.”,False,https://www.politifact.com/factchecks/2022/sep/09/republican-governors-association/no-biden-didnt-say-nearly-half-wisconsin-voters-ar/,PolitiFact,,,vote
299,2022-08-30T00:00:00Z,"In New York, you need to show identification to buy whipped cream, but not to vote.",Mostly False,https://www.politifact.com/factchecks/2022/sep/01/social-media/show-id-buy-whipped-cream-not-vote-new-york-s-misl/,PolitiFact,,,vote
300,2022-09-06T00:00:00Z,"Every time a Republican has been elected president over the last few decades, House Democrats have objected to the result",Mostly True,https://www.politifact.com/factchecks/2022/sep/21/lee-zeldin/house-democrats-have-objected-presidential-electio/,PolitiFact,,,vote
301,2022-08-16T00:00:00Z,Half of the votes for Joe Biden in the 2020 presidential election “are from dead people.”,Pants on Fire,https://www.politifact.com/factchecks/2022/aug/26/viral-image/no-dead-people-didnt-cast-half-joe-bidens-2020-pre/,PolitiFact,,,vote
302,2022-08-16T00:00:00Z,Video shows Congress voting for a highly classified “Homeland Terrorism Preparedness Bill.”,Pants on Fire,https://www.politifact.com/factchecks/2022/aug/17/viral-image/did-congress-just-warn-zombie-attack-no-video-fake/,PolitiFact,,,vote
303,2022-07-22T00:00:00Z,Sen. Mark Kelly “voted to legalize abortion up until the moment of birth.”,Mostly False,https://www.politifact.com/factchecks/2022/aug/01/blake-masters/fact-checking-blake-masters-mark-kelly-voted-legal/,PolitiFact,,,vote
304,2022-07-16T00:00:00Z,Raphael Warnock and Catherine Cortez Masto “voted to allow hundreds of millions of dollars of COVID relief funds” to be spent on leisure projects.,Half True,https://www.politifact.com/factchecks/2022/jul/28/one-nation/warnock-cortez-masto-voted-covid-19-relief-bill-no/,PolitiFact,,,vote
305,2022-06-30T00:00:00Z,Lee Zeldin “voted for abortion bans even when the mother’s health is at risk.”,Mostly True,https://www.politifact.com/factchecks/2022/jul/17/kathy-hochul/zeldin-supported-bill-narrow-exceptions/,PolitiFact,,,vote
306,2022-07-05T00:00:00Z,"In Kenya, “pregnant women can’t leave the house, so they absolutely have no constructive right to vote.”",Pants on Fire,https://www.politifact.com/factchecks/2022/jul/14/emily-compagno/pregnant-women-kenya-have-right-vote/,PolitiFact,,,vote
307,2022-06-08T00:00:00Z,"“Joe Biden’s margin of the less than 21,000 votes in Wisconsin was the tightest of any state in 2020.”",False,https://www.politifact.com/factchecks/2022/jun/23/rebecca-kleefisch/kleefisch-campaign-wrong-wisconsin-had-smallest-ma/,PolitiFact,,,vote
308,2022-06-09T00:00:00Z,“Bennie Thompson objected to the 2004 Presidential election.”,Mostly True,https://www.politifact.com/factchecks/2022/jun/10/house-republicans/fact-checking-whether-bennie-thompson-objected-200/,PolitiFact,,,vote
310,2022-06-01T00:00:00Z,"""Dead people always vote Democrat.""",False,https://www.politifact.com/factchecks/2022/jun/02/kevin-rinke/debunking-zombie-claim-dead-people-always-vote-dem/,PolitiFact,,,vote
311,2022-06-26T00:00:00Z,“Nobody in any election in America gets 74% of the votes. Ever. It doesn’t happen.”,Pants on Fire,https://www.politifact.com/factchecks/2022/jun/01/emerald-robinson/pants-fire-claim-nobody-any-election-america-gets-/,PolitiFact,,,vote
312,2022-05-06T00:00:00Z,Lee Zeldin “voted for Cuomo’s Billion Dollar Tax hike and every Cuomo budget.”,Half True,https://www.politifact.com/factchecks/2022/may/27/harry-wilson/wilsons-claim-zeldin-budget-votes-not-fully-accura/,PolitiFact,,,vote
313,2022-05-08T00:00:00Z,"Due to U.S. Senate rules, Democrats need ""more than a majority ... to codify Roe vs. Wade.""",True,https://www.politifact.com/factchecks/2022/may/11/kelda-helen-roys/yes-democrats-do-need-more-majority-codify-roe-vs-/,PolitiFact,,,vote
314,2022-03-11T00:00:00Z,"Mo Brooks ""voted to cut off funding to destroy ISIS terrorists in the middle of the fight.""",Mostly False,https://www.politifact.com/factchecks/2022/mar/22/alabamas-future/attack-trump-backed-mo-brooks-distorts-his-votes-i/,PolitiFact,,,vote
315,2022-04-05T00:00:00Z,"“Joe Biden’s open border” means that there are “more Democrat voters pouring into this country.""",False,https://www.politifact.com/factchecks/2022/apr/08/jd-vance/jd-vances-ad-about-open-border-and-immigrant-voter/,PolitiFact,,,vote
316,2022-03-28T00:00:00Z,"According to the Census Bureau, “5 million more people voted than were registered to vote” in the 2020 election.",Pants on Fire,https://www.politifact.com/factchecks/2022/apr/04/mike-gibbons/ohio-gop-candidate-falsely-says-more-votes-registe/,PolitiFact,,,vote
317,2022-02-09T00:00:00Z,"""One in 13 Black Americans are deprived of the right to vote.""",Half True,https://www.politifact.com/factchecks/2022/feb/15/gary-chambers/fact-checking-louisiana-democrats-claim-about-blac/,PolitiFact,,,vote
318,2022-01-07T00:00:00Z,"“The Wisconsin voter roll has over 120,000 active voters who have been registered to vote for over 100 years.”",False,https://www.politifact.com/factchecks/2022/jan/14/facebook-posts/false-claim-100000-wisconsin-voters-registered-mor/,PolitiFact,,,vote
319,2022-01-19T00:00:00Z,The Freedom to Vote Act is “a sprawling takeover of our whole political system.”,False,https://www.politifact.com/factchecks/2022/jan/24/mitch-mcconnell/why-its-wrong-call-voting-rights-bills-federal-tak/,PolitiFact,,,vote
320,2021-12-08T00:00:00Z,"“Voter ID is supported by an overwhelming majority of NYers, from all across the state, walks of life, & political parties.”",Mostly True,https://www.politifact.com/factchecks/2021/dec/18/lee-zeldin/poll-shows-support-voter-id-details-unclear/,PolitiFact,,,vote
321,2022-01-07T00:00:00Z,Democrats “are trying to ban voter ID.”,Mostly False,https://www.politifact.com/factchecks/2022/jan/11/donald-trump/trump-says-democrats-are-trying-ban-voter-id-s-mis/,PolitiFact,,,vote
322,2021-11-05T00:00:00Z,"""Only a court can decide that somebody is incompetent to vote"" -- the state Election Commission ""cannot force facilities, private facilities, to allow special voting deputies""",Mostly True,https://www.politifact.com/factchecks/2021/nov/18/meagan-wolfe/elections-administrator-right-who-can-decide-when-/,PolitiFact,,,vote
323,2021-11-03T00:00:00Z,“More fraud in New Jersey’s election uncovered – voting machines would not allow citizens to vote for Republican governor candidate.”,Mostly False,https://www.politifact.com/factchecks/2021/nov/09/blog-posting/voting-machine-malfunction-new-jersey-isnt-evidenc/,PolitiFact,,,vote
324,2021-10-31T00:00:00Z,“There are over 1 million phantom voters on the Florida voter rolls.”,Pants on Fire,https://www.politifact.com/factchecks/2021/nov/03/roger-stone/why-roger-stones-claim-about-phantom-voters-florid/,PolitiFact,,,vote
325,2021-10-19T00:00:00Z,"The Freedom to Vote Act ""automatically registers ineligible voters.""",False,https://www.politifact.com/factchecks/2021/oct/21/heritage-action/conservative-group-distorts-voter-registration-sec/,PolitiFact,,,vote
326,2021-09-29T00:00:00Z,Sens. Joe Manchin and Kyrsten Sinema “are Republicans … Just look at the way they vote.”,Mostly False,https://www.politifact.com/factchecks/2021/sep/30/don-lemon/no-manchin-and-sinema-dont-vote-republicans/,PolitiFact,,,vote
327,2022-10-23T00:00:00Z,I got student debt forgiveness “passed by a vote or two.”,False,https://www.factcheck.org/2022/10/bidens-student-loan-forgiveness-gaffe/,FactCheck.org,,,vote
328,2022-09-23T00:00:00Z,"Sen. Ron Johnson voted ""against funding for the police, preventing local departments from hiring more officers.""",Misleading,https://www.factcheck.org/2022/09/everytowns-misleading-ad-on-johnsons-votes-against-funding-for-the-police/,FactCheck.org,,,vote
329,2022-09-26T00:00:00Z,Democratic Illinois Gov. J.B. Pritzker and Illinois Democrats voted to “eliminate all restrictions on abortions up until the day of birth.”,False,https://www.factcheck.org/2022/09/illinois-law-doesnt-eliminate-all-restrictions-on-abortions-contrary-to-ad-from-advocacy-group/,FactCheck.org,,,vote
330,2022-09-16T00:00:00Z,Sen. Raphael Warnock of Georgia “voted with Biden to slash Medicare spending.”,Misleading,https://www.factcheck.org/2022/09/nrscs-misleading-attack-on-warnock/,FactCheck.org,,,vote
331,2022-09-16T00:00:00Z,Sen. Raphael Warnock “voted with Biden to cripple U.S. oil production.”,Misleading,https://www.factcheck.org/2022/09/nrscs-misleading-attack-on-warnock/,FactCheck.org,,,vote
332,2022-09-09T00:00:00Z,Republican Sen. Lisa Murkowski “voted for red-flag laws to restrict your Second Amendment rights and subject you to federal criminal investigation.”,Misleading,https://www.factcheck.org/2022/09/misleading-attack-on-murkowskis-gun-vote/,FactCheck.org,,,vote
333,2022-08-30T00:00:00Z,"""Over the pleas of the victim’s family, John Fetterman was the only vote to release the murderer, the only one.""",We Provide Context,https://www.factcheck.org/2022/09/fettermans-commutation-vote-on-convicted-murderer/,FactCheck.org,,,vote
