date,claim,truth_rating,url,source,fact,explanation
2022-06-01T00:00:00Z,"""Dead people always vote Democrat.""",False,https://www.politifact.com/factchecks/2022/jun/02/kevin-rinke/debunking-zombie-claim-dead-people-always-vote-dem/,PolitiFact
2022-06-26T00:00:00Z,“Nobody in any election in America gets 74% of the votes. Ever. It doesn’t happen.”,Pants on Fire,https://www.politifact.com/factchecks/2022/jun/01/emerald-robinson/pants-fire-claim-nobody-any-election-america-gets-/,PolitiFact
2022-04-28T00:00:00Z,"There were “400,000 illegal votes” cast in the 2020 presidential election",Not proven,https://www.politifact.com/article/2022/may/04/faulty-premise-2000-mules-trailer-about-voting-mai/,PolitiFact
2022-04-24T00:00:00Z,"“A STOLEN ELECTION: State totals minus illegal ballot trafficking numbers give President Trump decisive victories in AZ, GA, MI, PA, and WI.”",False,https://www.politifact.com/factchecks/2022/may/04/gateway-pundit/claims-2020-election-was-stolen-are-still-false/,PolitiFact
2022-04-24T00:00:00Z,"“A STOLEN ELECTION: State totals minus illegal ballot trafficking numbers give President Trump decisive victories in AZ, GA, MI, PA, and WI.”",False,https://www.politifact.com/factchecks/2022/may/04/gateway-pundit/claims-2020-election-was-stolen-are-still-false/,PolitiFact
2022-05-05T00:00:00Z,"Georgia Secretary of State Brad Raffensperger used ""$50 million of Zuckerberg money"" in 2020 to ""tip the scales.""",False,https://www.politifact.com/factchecks/2022/may/19/jody-hice/georgia-race-election-denier-distorts-brad-raffens/,PolitiFact
2022-04-08T00:00:00Z,"Brian Kemp ""dismissed concerns about voter fraud in the 2020 election"" and ""widespread illegal ballot harvesting continued, electing two Democrat senators.""",False,https://www.politifact.com/factchecks/2022/apr/14/get-georgia-right/fact-checking-ad-against-georgias-brian-kemp-and-f/,PolitiFact
2022-04-01T00:00:00Z,“Mike Lee advised Trump's legal challenges to overturn our election” and “was one of only two senators who was in on the scheme.”,Half True,https://www.politifact.com/factchecks/2022/apr/11/evan-mcmullin/attack-ad-sen-mike-lee-advising-trump-2020-electio/,PolitiFact
2022-04-26T00:00:00Z,A consent decree approved by Gov. Brian Kemp “invalidated all voter ID law” and “allowed fraudulent ballots to be accepted” in the 2020 race.,Pants on Fire,https://www.politifact.com/factchecks/2022/apr/26/david-perdue/david-perdue-distorts-facts-georgia-agreement-abse/,PolitiFact
2022-04-11T00:00:00Z,"In France ""polls closed a few hours ago and they already know who the winners are.""",Needs more context,https://www.politifact.com/article/2022/apr/13/why-france-reports-election-results-faster-us/,PolitiFact
2022-03-28T00:00:00Z,"According to the Census Bureau, “5 million more people voted than were registered to vote” in the 2020 election.",Pants on Fire,https://www.politifact.com/factchecks/2022/apr/04/mike-gibbons/ohio-gop-candidate-falsely-says-more-votes-registe/,PolitiFact
2022-03-25T00:00:00Z,The 2021 Georgia Senate runoff and the 2020 presidential election “were stolen.”,Pants on Fire,https://www.politifact.com/factchecks/2022/mar/29/david-perdue/georgias-david-perdue-said-elections-were-stolen-h/,PolitiFact
2022-03-07T00:00:00Z,"Five Wisconsin cities received money for the 2020 election from Mark Zuckerberg, which amounted to ""a wave of massive election bribery.""",Pants on Fire,https://www.politifact.com/factchecks/2022/mar/15/michael-gableman/courts-have-repeatedly-upheld-grants-gableman-says/,PolitiFact
2022-02-25T00:00:00Z,The 2020 election “was stolen from Donald J. Trump.”,Pants on Fire,https://www.politifact.com/factchecks/2022/mar/01/josh-mandel/ohios-mandel-repeats-false-claim-stolen-2020-elect/,PolitiFact
2022-02-08T00:00:00Z,Arizona House bill to “decertify” 2020 results “could effectively recall the Biden electors.”,Pants on Fire,https://www.politifact.com/factchecks/2022/feb/11/blog-posting/gop-lawmakers-proposal-decertify-arizona-election-/,PolitiFact
